Y(nm)  X(nm)
-46715	-8288
-46841	-7776
-46703	-7423
-46978	-6826
-46808	-6210
-46952	-5705
-46815	-5150
-46723	-4598
-46905	-4286
-46771	-3529
-46814	-3013
-46982	-2540
-46802	-1991
-46889	-1482
-46915	-1192
-46726	-477
-46751	-122
-46969	375
-46906	1069
-46963	1539
-46722	2001
-46971	2484
-46762	3237
-46746	3625
-46903	4230
-46942	4775
-46703	5157
-46771	5685
-46762	6287
-46860	6637
-46722	7378
-46755	8290
-46187	10822
-46365	10295
-46203	9789
-46334	9230
-46309	8826
-46235	8242
-46239	7776
-46357	7375
-46374	6683
-46443	6336
-46206	5796
-46445	5183
-46248	4720
-46215	4033
-46446	3762
-46275	3044
-46183	2567
-46361	2056
-46452	1476
-46232	1136
-46245	643
-46296	-34
-46206	-546
-46176	-927
-46367	-1715
-46299	-2096
-46387	-2747
-46276	-3155
-46420	-3651
-46341	-4158
-46295	-4613
-46439	-5310
-46347	-5628
-46393	-6214
-46456	-6708
-46332	-7212
-46304	-7762
-46189	-8452
-46327	-8836
-46342	-9519
-46281	-9831
-46194	-10542
-45880	-11912
-45786	-11494
-45746	-10943
-45746	-10417
-45818	-9935
-45844	-9480
-45829	-8972
-45704	-8468
-45683	-7891
-45937	-7375
-45780	-6777
-45686	-6257
-45729	-5842
-45766	-5078
-45696	-4682
-45776	-4304
-45881	-3767
-45795	-3246
-45763	-2646
-45693	-2148
-45808	-1478
-45717	-957
-45792	-405
-45722	112
-45901	431
-45834	913
-45906	1626
-45939	2140
-45678	2633
-45874	3131
-45842	3591
-45779	4089
-45713	4588
-45870	5242
-45740	5793
-45941	6263
-45818	6812
-45917	7183
-45785	7834
-45701	8314
-45877	8903
-45673	9253
-45907	9879
-45766	10289
-45857	10876
-45933	11337
-45803	12015
-45657	12335
-45343	13977
-45167	13522
-45180	12947
-45388	12483
-45387	12034
-45283	11367
-45234	10861
-45184	10456
-45264	9967
-45388	9281
-45147	8895
-45420	8363
-45297	7831
-45303	7252
-45325	6846
-45144	6263
-45211	5689
-45296	5129
-45241	4588
-45155	4248
-45348	3767
-45151	3204
-45385	2715
-45359	2211
-45293	1561
-45308	1174
-45178	385
-45345	9
-45162	-631
-45151	-1069
-45303	-1475
-45297	-1968
-45172	-2672
-45378	-3105
-45397	-3566
-45200	-4154
-45250	-4572
-45191	-5285
-45280	-5674
-45231	-6154
-45267	-6664
-45331	-7315
-45355	-7798
-45335	-8464
-45295	-8784
-45333	-9340
-45279	-10020
-45401	-10309
-45333	-10811
-45187	-11476
-45312	-11956
-45191	-12598
-45352	-13085
-45276	-13503
-44833	-15646
-44704	-15171
-44797	-14527
-44665	-14126
-44873	-13604
-44792	-13066
-44793	-12549
-44626	-11856
-44622	-11390
-44743	-11055
-44879	-10312
-44730	-9881
-44827	-9412
-44636	-8834
-44638	-8435
-44899	-7761
-44733	-7167
-44823	-6790
-44792	-6167
-44767	-5843
-44758	-5350
-44883	-4639
-44807	-4171
-44677	-3546
-44853	-3217
-44642	-2554
-44628	-1982
-44687	-1608
-44641	-1052
-44642	-467
-44669	26
-44770	418
-44746	952
-44616	1596
-44712	1948
-44761	2721
-44687	3044
-44622	3575
-44853	4033
-44628	4758
-44862	5229
-44744	5826
-44756	6200
-44783	6638
-44799	7255
-44849	7660
-44674	8216
-44689	8878
-44638	9296
-44652	9760
-44773	10305
-44689	10796
-44901	11304
-44702	12059
-44779	12382
-44687	13108
-44853	13607
-44786	14051
-44823	14590
-44885	15084
-44677	15603
-44689	16085
-44172	17039
-44202	16622
-44275	16191
-44283	15589
-44222	15012
-44332	14544
-44355	14133
-44194	13523
-44324	13066
-44182	12549
-44168	12008
-44333	11331
-44224	10834
-44369	10411
-44204	9843
-44192	9215
-44168	8773
-44245	8216
-44247	7742
-44353	7190
-44107	6688
-44221	6182
-44214	5763
