Y(nm)  X(nm)
-46755	-7539
-46915	-7237
-46797	-6545
-46836	-6064
-46982	-5620
-46825	-5111
-46900	-4637
-46923	-4354
-46758	-3700
-46779	-3361
-46972	-2896
-46916	-2260
-46966	-1820
-46754	-1386
-46974	-934
-46790	-247
-46777	124
-46913	681
-46948	1187
-46739	1551
-46798	2041
-46790	2597
-46876	2932
-46755	3609
-46916	3933
-46784	4466
-46825	4881
-46746	5364
-46958	6001
-46907	6517
-46863	6859
-46296	10393
-46308	9933
-46353	9312
-46273	8834
-46248	8472
-46414	7753
-46355	7391
-46432	6792
-46337	6407
-46462	5942
-46393	5469
-46351	5044
-46478	4404
-46397	4098
-46437	3555
-46492	3093
-46384	2623
-46360	2113
-46259	1481
-46380	1115
-46394	489
-46340	187
-46263	-466
-46440	-875
-46292	-1345
-46378	-1830
-46334	-2324
-46309	-2748
-46463	-3269
-46291	-3727
-46488	-4154
-46478	-4636
-46265	-5074
-46440	-5659
-46281	-6113
-46409	-6720
-46255	-7016
-46248	-7745
-46298	-8208
-46248	-8665
-46383	-9004
-46304	-9583
-46345	-9940
-46278	-10482
-45871	-12037
-45814	-11573
-45952	-10970
-45837	-10459
-46015	-10019
-45906	-9510
-45992	-9156
-45875	-8557
-45803	-8107
-45957	-7562
-45779	-7227
-45983	-6651
-45861	-6263
-45939	-5721
-46006	-5288
-45893	-4666
-45765	-4357
-45917	-3629
-45957	-3382
-45943	-2816
-45861	-2334
-45870	-1774
-45956	-1235
-45884	-719
-45792	-292
-45778	223
-45792	586
-46012	1061
-45851	1560
-46016	2089
-45966	2653
-45783	3102
-45842	3520
-45980	4042
-45918	4429
-45772	5009
-45983	5349
-45802	5978
-45852	6443
-45841	6934
-45826	7335
-45821	7774
-45788	8485
-45893	8915
-45997	9445
-45809	9691
-45918	10196
-45887	10814
-45895	11307
-45780	11856
-45420	13755
-45453	13239
-45405	12616
-45512	12333
-45453	11866
-45325	11254
-45434	10804
-45328	10214
-45469	9759
-45401	9365
-45470	8767
-45318	8288
-45487	7982
-45336	7383
-45335	6900
-45503	6363
-45427	5970
-45382	5449
-45507	4938
-45289	4489
-45493	3989
-45431	3553
-45372	3066
-45309	2520
-45328	2137
-45343	1667
-45310	1082
-45489	555
-45487	194
-45318	-280
-45519	-805
-45427	-1302
-45374	-1925
-45520	-2344
-45359	-2882
-45320	-3335
-45289	-3870
-45506	-4146
-45302	-4685
-45387	-5242
-45454	-5735
-45438	-6132
-45322	-6729
-45333	-7105
-45316	-7574
-45313	-8219
-45366	-8568
-45369	-8988
-45438	-9575
-45484	-10098
-45358	-10588
-45480	-10947
-45342	-11384
-45438	-11965
-45464	-12379
-45486	-12954
-45458	-13369
-45402	-13885
-44944	-15363
-44977	-14862
-45030	-14400
-44848	-13916
-44859	-13466
-45016	-12849
-44986	-12549
-44925	-11918
-44876	-11540
-44919	-10907
-44977	-10469
-44935	-9921
-44906	-9601
-45027	-8965
-44875	-8681
-44915	-8195
-45023	-7525
-44990	-7040
-44948	-6726
-44970	-6122
-44988	-5577
-44917	-5311
-44896	-4660
-44797	-4153
-44820	-3813
-45042	-3351
-44941	-2671
-45011	-2337
-44895	-1903
-44902	-1288
-44928	-847
-44941	-309
-44803	124
-44843	647
-44977	1140
-45043	1574
-45029	1989
-45009	2672
-44891	2924
-45014	3461
-44860	3894
-44872	4581
-44881	4978
-44998	5559
-44901	6050
-44837	6473
-45034	6925
-45034	7521
-45032	7814
-44816	8333
-44827	8761
-44796	9460
-44952	9710
-44873	10191
-44955	10874
-44892	11281
-45020	11728
-44883	12140
-44862	12659
-44882	13114
-44802	13759
-44988	14180
-44896	14781
-44895	15089
-44362	16010
-44448	15701
-44451	15093
-44467	14656
-44349	14108
-44334	13740
-44482	13270
-44375	12730
-44405	12168
-44419	11820
-44389	11199
-44465	10860
-44448	10342
-44347	9780
-44516	9297
-44484	8876
-44353	8300
-44514	7906
-44382	7321
-44418	7002
-44487	6486
-44429	5822
-44508	5425
-44531	4920
-44511	4423
-44408	4031
-44467	3516
-44396	2981
-44488	2671
-44497	1988
-44508	1491
-44514	1207
-44505	558
-44454	80
-44452	-448
-44395	-832
-44323	-1422
-44518	-1859
-44353	-2399
-44494	-2797
-44333	-3171
-44438	-3645
-44465	-4235
-44360	-4778
-44504	-5201
-44553	-5784
-44462	-6284
-44375	-6638
-44392	-7207
-44382	-7611
-44470	-8111
-44477	-8530
-44434	-9105
-44527	-9671
-44350	-10004
-44439	-10545
-44495	-10940
-44313	-11416
-44551	-12093
-44438	-12534
-44472	-12976
-44516	-13387
-44432	-13858
-44372	-14328
-44416	-14899
-44553	-15488
-44444	-15850
-44495	-16384
-44445	-16732
-44068	-17249
-43909	-16722
-44010	-16411
-44018	-15763
-43958	-15257
-43864	-14899
-43987	-14295
-43919	-13973
-44020	-13345
-44045	-12967
-43939	-12503
-44073	-11984
-43925	-11449
-43903	-11057
-43923	-10439
-43926	-10117
-43853	-9590
-44077	-9096
-43981	-8535
-43864	-8035
-44020	-7633
-43982	-7144
-43930	-6688
-43949	-6177
-43979	-5709
-44012	-5127
-43961	-4639
