Y(nm)  X(nm)
-46643	-7795
-46884	-6898
-46698	-6087
-46883	-5737
-46718	-4617
-46778	-4199
-46956	-3533
-46637	-2853
-46817	-2047
-46804	-1161
-46548	-528
-46756	154
-46686	950
-46552	1493
-46817	2034
-46775	2938
-46903	3744
-46544	4519
-46529	5293
-46538	5878
-46746	6573
-46519	7007
-46693	8714
-46022	11708
-45887	10709
-45819	10125
-45983	9368
-45993	8443
-46235	7943
-46180	7362
-46124	6342
-45939	5643
-45980	4963
-46262	4141
-46199	3793
-46054	2921
-46170	2137
-45949	1456
-46250	707
-46171	155
-45860	-607
-46013	-1177
-45867	-1800
-46006	-2485
-45917	-3397
-45992	-4166
-45847	-5048
-45929	-5755
-46151	-6335
-45956	-7045
-46082	-7587
-45893	-8540
-45875	-9238
-45939	-9920
-45911	-10364
-45860	-11126
-45191	-14127
-45273	-13175
-45144	-12575
-45559	-11850
-45440	-11157
-45561	-10362
-45371	-9943
-45342	-8878
-45283	-8287
-45328	-7677
-45391	-6994
-45234	-6500
-45230	-5534
-45553	-4646
-45221	-4081
-45473	-3588
-45299	-2695
-45289	-2091
-45441	-1157
-45280	-460
-45457	79
-45286	861
-45500	1479
-45555	2297
-45157	2839
-45451	3734
-45444	4565
-45397	5191
-45335	5626
-45239	6625
-45302	7102
-45414	7985
-45184	8422
-45536	9431
-45492	10002
-45318	10947
-45234	11298
-45346	12212
-45369	12721
-45430	13381
-45208	14251
-44585	15735
-44426	15025
-44498	14143
-44559	13832
-44442	12920
-44576	11975
-44750	11291
-44608	10582
-44556	10004
-44439	9258
-44629	8794
-44478	8083
-44602	7427
-44485	6711
-44783	5668
-44672	4894
-44789	4503
-44845	3783
-44415	3027
-44738	2280
-44687	1470
-44582	724
-44472	-23
-44731	-510
-44517	-1170
-44850	-1964
-44643	-2628
-44809	-3585
-44589	-4078
-44454	-4854
-44743	-5449
-44406	-6443
-44793	-6979
-44560	-7871
-44708	-8471
-44836	-9279
-44622	-9728
-44379	-10769
-44668	-11021
-44743	-12178
-44715	-12736
-44562	-13451
-44577	-14015
-44740	-14623
-44605	-15274
-44429	-16092
-44405	-16746
-43827	-17529
-44132	-16799
-43843	-16345
-43801	-15296
-43742	-14600
-44011	-13977
-44005	-13164
-43884	-12596
-43821	-12106
-43974	-11277
-44114	-10433
-44103	-9820
-43677	-9302
-44040	-8422
-44096	-7736
-44140	-7157
-43948	-6043
-43821	-5612
-43774	-4999
-44110	-4289
-43700	-3535
-43974	-2482
-43690	-2175
-43880	-1430
-43693	-569
-43879	234
-44051	755
-43906	1752
-43906	2238
-43690	3075
-43741	3486
-43706	4502
-44025	5139
-44067	5580
-43712	6721
-43784	7368
-43984	7774
-44011	8538
-43719	9355
-43741	9974
-44086	10776
-44081	11607
-43912	12073
-43830	12809
-43746	13707
-43882	14469
-44084	14908
-43685	15838
-44137	16529
-43936	17219
-43945	17834
-43258	19263
-43344	18479
-43107	17758
-43337	17284
-43077	16664
-43258	15771
-43305	15195
-43347	14312
-43297	13733
-43192	12966
-43173	12312
-43182	11331
-42982	10542
-43268	10134
-43384	9284
-42979	8472
-43245	7827
-43090	7197
-43184	6499
-43299	5663
-43425	5145
-43034	4220
-43075	3504
-43087	3023
-43082	2103
-43205	1420
-43239	1061
-42965	-14
-43098	-730
-43403	-1123
-42992	-1945
-43328	-2488
-42986	-3595
-43157	-4066
-43163	-4656
-42959	-5784
-43075	-6269
-43261	-6819
-43271	-7923
