Y(nm)  X(nm)
-46699	-8130
-46847	-7426
-46836	-6657
-46626	-6093
-46797	-5492
-46739	-4797
-46630	-4307
-46847	-3822
-46813	-3037
-46917	-2331
-46621	-1653
-46610	-976
-46617	-454
-46790	160
-46603	558
-46975	1286
-46745	2043
-46939	2648
-46754	3319
-46629	3987
-46874	4328
-46692	5277
-46752	5896
-46981	6458
-46736	7121
-46853	7730
-46633	8932
-46097	10684
-46202	10197
-46045	9372
-46031	8758
-46082	8156
-46061	7749
-46018	7082
-46102	6190
-46062	5626
-46101	4963
-46360	4591
-46266	3884
-45989	3082
-46309	2724
-46307	2172
-45995	1511
-46262	546
-46183	-85
-46042	-322
-46285	-1052
-46269	-1711
-45997	-2331
-46056	-3181
-46016	-3562
-46146	-4406
-46163	-4949
-46161	-5622
-46259	-6274
-46203	-6772
-46219	-7580
-46127	-7985
-46341	-8701
-46020	-9458
-46256	-9816
-45989	-10615
-45517	-12971
-45710	-12372
-45499	-11843
-45389	-11164
-45359	-10658
-45425	-9786
-45423	-9302
-45687	-8617
-45696	-8134
-45523	-7496
-45609	-6954
-45480	-6037
-45556	-5570
-45447	-4953
-45484	-4193
-45680	-3481
-45503	-3210
-45466	-2481
-45361	-1703
-45486	-1182
-45365	-615
-45466	63
-45592	749
-45548	1476
-45592	1872
-45365	2794
-45368	3125
-45645	3951
-45487	4575
-45594	5067
-45527	5651
-45579	6261
-45444	6928
-45631	7653
-45481	8314
-45713	8859
-45677	9608
-45369	9930
-45719	10904
-45596	11479
-45394	12083
-45733	12753
-45627	13204
-45395	13712
-44814	15021
-44804	14322
-44754	14051
-44917	13341
-45079	12789
-44789	11791
-44957	11199
-44906	10779
-44922	10168
-44743	9642
-45065	8880
-44904	8057
-45108	7788
-44753	6800
-45027	6210
-44892	5912
-45024	4996
-44730	4351
-45062	3696
-44931	3049
-44790	2675
-45000	2024
-44822	1183
-44965	582
-45056	266
-44981	-454
-44994	-1289
-44720	-1656
-44862	-2308
-45052	-3024
-44994	-3670
-44799	-4325
-45083	-4952
-44929	-5617
-45050	-6326
-45095	-6844
-44822	-7546
-44856	-7929
-44783	-8734
-44802	-9457
-44944	-9964
-44856	-10618
-45007	-11198
-44873	-11603
-44963	-12319
-44839	-13208
-44820	-13644
-44981	-14084
-44748	-15393
-44389	-16752
-44362	-16325
-44309	-15428
-44360	-14851
-44287	-14442
-44451	-13502
-44360	-12852
-44160	-12424
-44330	-11745
-44166	-11282
-44385	-10614
-44281	-9848
-44388	-9399
-44150	-8765
-44415	-7861
-44179	-7416
-44178	-6789
-44439	-6243
-44320	-5477
-44251	-4909
-44447	-4325
-44106	-3644
-44422	-3043
-44327	-2343
-44235	-1722
-44137	-1192
-44168	-407
-44192	240
-44140	710
-44416	1266
-44413	2086
-44150	2725
-44462	3287
-44321	3893
-44237	4304
-44465	5030
-44217	5573
-44155	6246
-44106	6793
-44442	7743
-44127	8282
-44258	8794
-44362	9406
-44339	10168
-44156	10618
-44175	11412
-44149	12061
-44145	12437
-44227	13272
-44232	13998
-44339	14465
-44411	15030
-44214	15646
-44403	16464
-44189	17164
-43621	18262
-43754	17565
-43494	17019
-43496	16228
-43853	15813
-43626	15288
-43748	14466
-43705	13983
-43672	13088
-43660	12427
-43831	12061
-43728	11364
-43550	10881
-43790	9996
-43504	9565
-43483	9010
-43564	8185
-43501	7610
-43502	7071
-43540	6409
-43677	5609
-43643	5002
-43468	4545
-43597	3690
-43665	3410
-43563	2517
-43475	1905
-43790	1194
-43483	847
-43801	155
-43642	-367
-43656	-1190
-43695	-1926
-43716	-2422
-43784	-3203
-43544	-3779
-43567	-4213
-43496	-4978
-43517	-5678
-43679	-6271
-43568	-6934
-43853	-7578
-43584	-7884
-43689	-8777
-43563	-9123
-43790	-9779
-43698	-10508
-43748	-11107
-43833	-11768
-43548	-12395
-43567	-13073
-43808	-13493
-43762	-14404
-43669	-14801
-43593	-15592
