Y(nm)  X(nm)
-46820	-7680
-46827	-6658
-46739	-6128
-46910	-5822
-46784	-5097
-46825	-4600
-46982	-4141
-46815	-3614
-46894	-3124
-46919	-2836
-46744	-2153
-46765	-1807
-46971	-1327
-46912	-661
-46965	-207
-46738	240
-46972	706
-46777	1426
-46762	1804
-46909	2385
-46945	2909
-46722	3282
-46785	3789
-46777	4368
-46869	4710
-46739	5418
-46910	5748
-46769	6300
-46814	6730
-46731	7229
-46281	9882
-46249	9224
-46466	8955
-46305	8269
-46219	7808
-46387	7315
-46472	6757
-46265	6424
-46278	5947
-46325	5300
-46242	4805
-46213	4434
-46391	3683
-46328	3312
-46410	2688
-46308	2291
-46442	1811
-46367	1321
-46324	883
-46459	216
-46373	-96
-46416	-660
-46475	-1137
-46360	-1623
-46334	-2153
-46225	-2813
-46355	-3187
-46370	-3841
-46312	-4147
-46230	-4828
-46420	-5251
-46262	-5737
-46353	-6238
-46307	-6752
-46279	-7189
-46445	-7728
-46261	-8203
-46469	-8642
-46459	-9141
-46232	-9593
-46249	-10671
-45842	-11840
-45812	-11265
-45747	-10784
-45855	-10142
-45769	-9641
-45839	-9109
-45773	-8610
-45941	-8297
-45878	-7831
-45944	-7150
-45976	-6652
-45733	-6178
-45916	-5697
-45887	-5252
-45828	-4769
-45766	-4289
-45913	-3663
-45791	-3132
-45979	-2676
-45862	-2149
-45956	-1788
-45832	-1164
-45755	-700
-45918	-132
-45729	208
-45947	809
-45815	1207
-45900	1771
-45972	2218
-45849	2868
-45713	3181
-45875	3943
-45918	4192
-45903	4779
-45816	5278
-45825	5862
-45917	6422
-45841	6957
-45742	7397
-45727	7930
-45742	8304
-45977	8794
-45805	9312
-45982	9861
-45927	10449
-45733	10913
-45795	11343
-45943	11885
-45877	12283
-45358	13860
-45371	13483
-45250	12731
-45405	12362
-45236	11749
-45224	11324
-45368	10930
-45362	10454
-45244	9782
-45437	9360
-45454	8915
-45270	8350
-45318	7943
-45262	7262
-45346	6884
-45299	6420
-45333	5928
-45392	5304
-45415	4837
-45397	4199
-45359	3884
-45395	3349
-45345	2698
-45458	2413
-45395	1929
-45259	1292
-45375	827
-45262	213
-45412	-259
-45341	-664
-45414	-1286
-45251	-1782
-45433	-2093
-45270	-2717
-45270	-3218
-45450	-3775
-45368	-4179
-45320	-4720
-45454	-5251
-45220	-5714
-45438	-6231
-45372	-6683
-45310	-7187
-45241	-7755
-45263	-8146
-45279	-8633
-45244	-9241
-45434	-9790
-45431	-10158
-45250	-10650
-45466	-11195
-45368	-11711
-45310	-12360
-45467	-12793
-45296	-13351
-45254	-13819
-45220	-14374
-44760	-15714
-44853	-15332
-44830	-14818
-44710	-14200
-44799	-13857
-44845	-13118
-44776	-12800
-44714	-12290
-44931	-11846
-44720	-11154
-44940	-10697
-44829	-10125
-44839	-9760
-44866	-9335
-44881	-8744
-44928	-8349
-44763	-7814
-44779	-7180
-44730	-6775
-44743	-6325
-44856	-5801
-44779	-5326
-44975	-4837
-44790	-4115
-44862	-3798
-44776	-3103
-44931	-2623
-44868	-2192
-44902	-1673
-44960	-1196
-44766	-694
-44779	-230
-44944	413
-44912	719
-44848	1377
-44796	1764
-44842	2425
-44902	2878
-44859	3446
-44827	3773
-44957	4436
-44793	4725
-44836	5228
-44952	5926
-44917	6430
-44873	6750
-44895	7378
-44915	7945
-44837	8213
-44817	8892
-44712	9419
-44735	9766
-44973	10245
-44865	10955
-44940	11294
-44816	11744
-44823	12385
-44852	12839
-44865	13398
-44717	13844
-44761	14389
-44902	14899
-44390	16757
-44303	16487
-44291	15905
-44370	15491
-44263	14872
-44448	14380
-44211	13755
-44458	13476
-44237	12968
-44421	12447
-44411	11735
-44241	11407
-44311	10969
-44418	10400
-44369	9707
-44330	9373
-44411	8844
-44438	8228
-44436	7774
-44448	7410
-44376	6891
-44329	6450
-44342	5918
-44293	5268
-44264	4736
-44389	4302
-44462	3752
-44435	3368
-44401	2896
-44392	2377
-44408	1702
-44275	1406
-44401	903
-44263	194
-44353	-121
-44356	-755
-44373	-1206
-44248	-1774
-44232	-2152
-44390	-2638
-44275	-3200
-44307	-3783
-44324	-4140
-44291	-4787
-44373	-5134
-44355	-5671
-44247	-6256
-44426	-6756
-44392	-7190
-44252	-7789
-44425	-8195
-44284	-8803
-44321	-9129
-44395	-9664
-44334	-10358
-44419	-10766
-44442	-11288
-44421	-11804
-44311	-12208
-44373	-12741
-44298	-13298
-44396	-13612
-44406	-14325
-44419	-14841
-44425	-15127
-44415	-15807
-44359	-16300
-44357	-16851
-43844	-18195
-43705	-17854
-43890	-17304
-43725	-16694
-43874	-16224
-43759	-15642
-43850	-15355
-43746	-14650
-43754	-14241
-43882	-13699
-43926	-13220
-43721	-12628
-43795	-12163
-43854	-11837
-43814	-11262
-43946	-10661
-43935	-10233
-43780	-9675
-43729	-9234
-43790	-8609
-43962	-8152
-43887	-7728
-43840	-7270
-43814	-6799
-43801	-6279
-43833	-5709
-43745	-5132
-43867	-4674
-43813	-4291
-43925	-3707
-43889	-3250
-43933	-2603
-43777	-2176
-43946	-1624
-43736	-1243
-43906	-592
-43811	-321
-43918	390
-43803	709
-43972	1202
-43965	1874
-43794	2423
-43902	2740
-43910	3415
-43846	3940
-43746	4308
-43877	4936
-43805	5265
-43912	5919
-43939	6309
-43826	6788
-43968	7327
-43811	7881
-43788	8285
-43808	8929
-43813	9258
-43734	9805
-43974	10316
-43870	10899
-43746	11419
-43912	11833
-43872	12339
-43817	12809
-43836	13339
-43869	13822
-43905	14429
-43850	14936
-43876	15280
-43882	15806
-43851	16372
-43864	16881
-43749	17440
-43761	17732
-43340	19343
-43460	19000
-43317	18280
-43446	17759
-43312	17271
-43345	16824
-43288	16251
-43271	15912
-43252	15265
-43364	14841
-43315	14364
-43235	13947
-43436	13279
-43419	12917
-43472	12293
-43302	11834
-43216	11302
-43389	10815
-43299	10403
-43361	9887
-43374	9261
-43295	8709
-43364	8338
-43259	7828
