Y(nm)  X(nm)
-46683	-8338
-46838	-7189
-46928	-6555
-46676	-5944
-46666	-5333
-46672	-4854
-46818	-4298
-46659	-3924
-46976	-3270
-46781	-2592
-46946	-2044
-46788	-1437
-46682	-835
-46892	-510
-46736	331
-46787	893
-46982	1404
-46774	2004
-46873	2556
-46903	2858
-46685	3647
-46713	4022
-46968	4562
-46893	5330
-46959	5837
-46680	6336
-46969	6859
-46726	7695
-46709	8110
-46161	10812
-46127	10453
-46236	9700
-46252	9204
-46249	8597
-46334	8008
-46285	7551
-46298	6829
-46220	6450
-46403	5806
-46130	5127
-46330	4788
-46102	4074
-46345	3742
-46410	3024
-46128	2537
-46107	1910
-46187	1154
-46381	758
-46140	184
-46292	-352
-46098	-1055
-46304	-1630
-46115	-2179
-46268	-2790
-46239	-3221
-46151	-3861
-46157	-4364
-46294	-4792
-46314	-5559
-46394	-5922
-46120	-6513
-46394	-7186
-46167	-7684
-46130	-8445
-46397	-8724
-46197	-9517
-46091	-10033
-46299	-10589
-45734	-12171
-45562	-11624
-45852	-11019
-45760	-10601
-45565	-10135
-45719	-9294
-45561	-8849
-45824	-8318
-45572	-7617
-45647	-7072
-45596	-6740
-45617	-6064
-45736	-5603
-45706	-4953
-45556	-4463
-45530	-3825
-45766	-3322
-45701	-2646
-45755	-1948
-45733	-1371
-45819	-952
-45734	-351
-45604	92
-45535	858
-45576	1166
-45752	1928
-45736	2349
-45815	3014
-45711	3421
-45809	4183
-45801	4863
-45779	5191
-45714	5970
-45706	6340
-45658	7115
-45803	7592
-45778	8193
-45668	8642
-45622	9243
-45621	9816
-45706	10338
-45734	10830
-45719	11380
-45575	11929
-45549	12560
-45036	14846
-45191	14491
-45270	13812
-44984	13161
-45009	12723
-45016	12046
-45093	11627
-45170	10791
-45007	10364
-45187	9923
-45013	9166
-45044	8761
-45144	8012
-45055	7634
-45111	6928
-45063	6490
-45277	5939
-45075	5193
-45046	4864
-45004	4288
-45193	3660
-45188	3167
-45103	2501
-45059	1780
-45167	1297
-45266	825
-45257	190
-44960	-510
-45213	-959
-45251	-1542
-45283	-2199
-45148	-2484
-45059	-3244
-45026	-3880
-45262	-4446
-44975	-4981
-45167	-5308
-44968	-6156
-45101	-6698
-44970	-7160
-45099	-7660
-45221	-8360
-45119	-8724
-45119	-9447
-44968	-9925
-45003	-10702
-44980	-11052
-45203	-11670
-45231	-12425
-44983	-12690
-45033	-13300
-45174	-14080
-45193	-14607
-44988	-15100
-44439	-15781
-44468	-15218
-44475	-14492
-44474	-14074
-44559	-13487
-44583	-12675
-44390	-12365
-44484	-11803
-44698	-11014
-44409	-10525
-44646	-9842
-44405	-9555
-44526	-8821
-44530	-8169
-44386	-7897
-44468	-7171
-44599	-6493
-44605	-6202
-44405	-5333
-44685	-4828
-44442	-4249
-44457	-3818
-44577	-3267
-44444	-2554
-44388	-1968
-44521	-1455
-44705	-1057
-44493	-298
-44412	221
-44665	703
-44389	1485
-44597	1784
-44708	2495
-44718	3016
-44631	3701
-44612	4189
-44616	4664
-44385	5120
-44428	5840
-44562	6355
-44619	6974
-44536	7482
-44472	8235
-44457	8781
-44687	9359
-44508	9701
-44508	10279
-44461	10896
-44669	11481
-44494	11981
-44422	12557
-44455	13086
