Y(nm)  X(nm)
-47103	5388
-47036	512
-47005	1320
-46994	-1188
-46987	-641
-46987	1663
-46933	6532
-46930	2606
-46866	5808
-46866	-2252
-46859	5820
-46820	1691
-46807	3144
-46726	-4950
-46685	-8368
-46628	2123
-46605	808
-46594	2197
-46582	-8011
-46570	-5595
-46541	-1645
-46518	6473
-46475	1872
-46357	875
-46350	-3972
-46301	8447
-46288	-3520
-46288	4502
-46156	5328
-46156	-323
-46121	9266
-46095	-4043
-46070	2368
-46047	-8345
-46012	26
-46012	4848
-45999	11409
-45992	-10886
-45989	-11836
-45947	825
-45924	-10632
-45918	11240
-45912	772
-45903	-7077
-45860	3624
-45834	-11058
-45822	11380
-45815	-1869
-45815	-1835
-45799	-11392
-45776	8525
-45719	-10106
-45713	-12693
-45707	-5560
-45667	2699
-45635	-1437
-45629	-9179
-45619	9775
-45606	1700
-45602	-11845
-45583	12246
-45535	-7330
-45535	-8896
-45494	12632
-45483	11085
-45468	-2151
-45438	4663
-45419	7952
-45414	-3552
-45365	-9488
-45313	-7318
-45313	14243
-45281	-3636
-45261	-2634
-45258	-7939
-45245	-2821
-45235	12736
-45232	-557
-45222	11436
-45204	328
-45195	-3066
-45187	115
-45152	3816
-45126	9878
-45120	11623
-45117	5221
-45110	6548
-45103	2074
-45100	2030
-45097	3938
-45094	-9283
-45090	9997
-45084	13769
-45071	10623
-45071	5307
-45040	-1530
-45032	-2802
-45026	11850
-45017	-2631
-45017	7089
-45008	-6605
-44971	9315
-44968	-8966
-44959	-13238
-44933	-12016
-44927	2975
-44920	-10126
-44884	-13000
-44876	6502
-44862	1994
-44858	3861
-44850	-11147
-44842	1317
-44821	-4384
-44792	-11581
-44762	-12571
-44759	5676
-44749	2188
-44736	-5150
-44736	13691
-44723	10177
-44713	10291
-44692	-7681
-44689	-7443
-44669	-4271
-44640	-6493
-44634	-811
-44628	15053
-44617	14039
-44608	-8100
-44585	170
-44582	3025
-44575	-3940
-44572	13776
-44562	-4025
-44556	-2434
-44540	-934
-44536	-3305
-44530	-11466
-44528	11884
-44528	811
-44525	1220
-44517	9156
-44494	-2577
-44479	16490
-44479	-16223
-44465	9853
-44462	-2316
-44441	5021
-44438	-8432
-44438	-14851
-44433	14654
-44433	7810
-44421	814
-44418	11354
-44412	-15762
-44401	-15817
-44369	-5212
-44369	-13205
-44324	12193
-44318	-3704
-44301	-16654
-44298	-16213
-44269	-5108
-44260	-5233
-44251	6979
-44234	-8912
-44221	10146
-44211	15331
-44208	-4235
-44116	-1489
-44099	14715
-44053	14802
-44041	9652
-44028	9576
-44021	-4451
-43999	-13293
-43953	9225
-43947	-4847
-43932	-9320
-43886	-1314
-43883	9704
-43866	-1282
-43857	11407
-43834	-12451
-43824	-10345
-43815	11179
-43748	9917
-43745	-17727
-43736	11827
-43728	-3676
-43722	16758
-43719	17788
-43713	-8716
-43713	-14990
-43712	16890
-43690	769
-43657	-1334
-43628	17592
-43618	-15383
-43613	7655
-43607	7964
-43607	16116
-43607	17987
-43605	-4332
-43567	5115
-43564	-13565
-43552	12235
-43549	17115
-43529	1307
-43519	9196
-43509	17264
-43473	12035
-43467	4557
-43464	16361
-43457	-12056
-43457	-7019
-43454	13357
-43449	15360
-43449	4225
-43409	-17158
-43406	2840
-43394	167
-43388	-12377
-43354	-17441
-43339	-15405
-43329	18110
-43313	16918
-43293	3671
-43293	-9043
-43256	14372
-43242	-9775
-43239	9195
-43230	4197
-43230	4595
-43227	15095
-43222	12138
-43216	17092
-43201	-6673
-43184	10415
-43168	14483
-43164	12272
-43155	-2229
-43151	19707
-43151	-7499
-43145	15779
-43098	-9903
-43084	-8291
-43069	12316
-43066	15408
-43055	-11357
-43046	-673
-43037	15008
-43029	18187
-43026	10606
-42991	15846
-42971	-17464
-42961	6536
-42934	15334
-42932	18171
-42923	6499
-42911	-5997
-42908	-65
-42903	-5853
-42882	-5629
-42859	6378
-42850	4455
-42824	-20290
-42810	-3759
-42791	8780
