Y(nm)  X(nm)
-47103	5388
-47097	4589
-47052	1044
-47036	512
-47023	4639
-47020	-5024
-47016	-4373
-47005	1320
-46994	-1188
-46987	-641
-46987	1663
-46982	4621
-46965	737
-46939	4180
-46936	998
-46933	6532
-46930	2606
-46927	-5871
-46907	-5897
-46892	1375
-46888	1936
-46869	-4505
-46866	5808
-46866	-2252
-46859	5820
-46833	1471
-46820	4487
-46820	1610
-46807	3144
-46789	2773
-46769	6758
-46760	-3914
-46743	6841
-46728	-296
-46726	-4950
-46723	4802
-46685	-8368
-46659	4455
-46636	-4639
-46628	2123
-46617	-6351
-46605	808
-46602	-2059
-46594	2197
-46582	-8011
-46570	-744
-46570	-5676
-46567	431
-46553	-8333
-46541	-1645
-46521	7320
-46518	6473
-46479	-5633
-46475	1872
-46444	7840
-46433	-1794
-46430	2606
-46404	1674
-46380	-2479
-46357	875
-46350	-3972
-46334	5568
-46301	8447
-46288	-3520
-46288	4502
-46277	5002
-46225	7327
-46219	1415
-46205	-6715
-46182	-3070
-46179	-10734
-46156	5328
-46156	-323
-46153	-9096
-46150	-5350
-46141	2977
-46121	9266
-46105	-11391
-46095	-4043
-46076	8642
-46070	2368
-46061	4402
-46047	-8345
-46038	-2093
-46018	-6268
-46012	26
-46012	4848
-46002	4673
-46002	13
-45999	11409
-45995	-1394
-45992	-10886
-45989	-11836
-45980	-8210
-45947	7469
-45947	744
-45924	-10632
-45918	11240
-45912	772
-45903	3167
-45903	-7159
-45886	-11035
-45883	-215
-45860	3624
-45834	-11058
-45822	11380
-45815	-1869
-45815	-1835
-45799	-11392
-45793	-7099
-45792	5598
-45776	8525
-45760	5703
-45751	-4947
-45719	-10106
-45713	-12693
-45707	-8423
-45707	-5560
-45693	11847
-45673	-8043
-45667	2699
-45658	9742
-45655	-10874
-45635	-1437
-45632	5144
-45629	-9179
-45619	9775
-45619	3282
-45606	1700
-45602	-11845
-45599	8299
-45593	-7077
-45583	-8164
-45583	12246
-45580	-5987
-45552	-2845
-45549	-10406
-45544	1867
-45541	-6803
-45535	-7330
-45535	-8896
-45517	-11404
-45494	12632
-45491	-4290
-45483	11085
-45483	-11228
-45471	-5196
-45468	-2151
-45458	-4048
-45448	-4945
-45448	-6291
-45442	-7514
-45438	4663
-45429	-3141
-45419	12003
-45419	7871
-45414	-3552
-45409	8461
-45403	-2876
-45365	-9488
-45365	2609
-45362	9105
-45330	-1942
-45322	3504
-45316	6972
-45313	-7318
-45313	14243
-45281	-3636
-45281	-612
-45281	13459
-45261	-2634
-45258	-7939
-45255	-2542
-45245	-2821
-45242	-3585
-45235	12736
-45232	-4402
-45232	-557
-45232	2890
-45222	11436
-45204	328
-45195	-3066
-45187	115
-45169	7388
-45158	-6358
-45152	6329
-45152	3735
-45146	-12532
-45126	9878
-45120	11623
-45117	5221
-45110	6548
-45103	2074
-45100	2030
-45097	3938
-45094	-9283
-45090	9997
-45087	-6127
-45084	13769
-45071	10623
-45071	5307
-45068	13691
-45058	-3733
-45052	-10860
-45048	-5865
-45040	-1530
-45037	-14715
-45035	-10339
-45032	-2802
-45026	11850
-45020	-9871
-45020	-544
-45017	-2631
-45017	7089
-45014	9643
-45008	-6605
-45003	-13987
-44979	8441
-44971	9315
-44968	-8966
-44959	-13238
-44949	-15235
-44945	-2344
-44933	-12016
-44927	2975
-44920	-10126
-44884	-13000
-44876	6502
-44871	7885
-44865	-181
-44862	1994
-44858	-8161
-44858	345
-44858	3861
-44853	6844
-44850	-4741
-44850	-11228
-44842	1317
-44833	-8628
-44833	-12481
-44821	-4384
-44801	15189
-44798	-14079
-44792	-11581
-44789	-10460
-44763	-7117
-44762	-12571
-44759	5676
-44749	2188
-44746	-11073
-44736	-5150
-44736	13691
-44723	10177
-44713	10291
-44704	-16049
-44692	-7681
-44689	-7443
-44689	11378
-44681	-2673
-44669	-4271
-44666	4088
-44646	13073
-44640	-6493
-44634	-9688
-44634	-811
-44628	15053
-44617	14039
-44611	-7787
-44608	-8100
-44585	-6985
-44585	170
-44582	3025
-44576	-4188
-44575	-3940
-44572	13776
-44565	6584
-44562	-4025
-44559	-11000
-44556	-2434
-44540	-934
-44536	-3305
-44530	-11466
-44528	11884
-44528	811
-44525	1220
-44520	11482
-44517	9156
-44494	-2577
-44491	-11930
-44479	16490
-44479	-16223
-44473	-12963
-44470	-16171
-44465	9853
-44465	5204
-44465	-1426
-44462	-2316
-44459	8525
-44447	-12664
-44441	5021
-44438	-8432
-44438	-14851
-44433	14654
-44433	12649
-44433	7729
-44430	-11769
-44421	814
-44418	11354
-44412	-3585
-44412	-15843
-44404	-10824
-44401	-15817
-44392	-1550
-44389	10755
-44388	6539
-44379	3887
-44369	1111
-44369	-5294
-44369	-11972
-44369	-13367
-44362	-770
-44341	16670
-44324	12193
-44318	-3704
-44301	-16654
-44298	-16213
-44289	-5903
-44269	-5108
-44266	-3487
-44260	-5233
-44251	6979
-44248	-4589
-44234	-8912
-44221	10146
-44214	14781
-44211	15331
-44208	-9366
-44208	-4235
-44208	584
-44172	-315
-44169	-13100
-44156	-13541
-44148	287
-44119	3748
-44116	-1489
-44105	9769
-44099	14715
-44053	14802
-44053	-7179
-44041	9652
-44041	-11836
-44038	15905
-44038	-5098
-44028	9576
-44024	-4625
-44024	-15746
-44021	-4451
-44018	7040
-43999	-13293
-43987	-17060
-43964	-7375
-43953	9225
-43953	10338
-43950	-11012
-43947	-4847
-43938	-1420
-43935	-15137
-43932	-9320
-43932	6827
-43886	-1314
-43883	9704
-43866	-1282
-43860	6766
-43857	11407
-43847	-4727
-43841	3791
-43834	-12451
-43828	12035
-43824	16577
-43824	-10426
-43815	11179
-43812	-14528
-43780	1527
-43771	-8502
-43748	14687
-43748	9836
-43745	-17727
-43736	11827
-43728	-3676
-43728	-7736
-43722	16758
-43719	17788
-43719	2789
-43716	-2393
-43713	-8716
-43713	-14990
-43712	3078
-43712	8262
-43712	16890
-43699	-12974
-43690	769
-43683	7621
-43663	-11837
-43657	-1334
-43654	-15946
-43654	-3510
-43647	12874
-43641	-18214
-43636	14029
-43628	17592
-43618	16007
-43618	-7278
-43618	-15546
-43613	7655
-43607	7964
-43607	16116
-43607	17987
-43605	-4332
-43567	5115
-43564	-13565
-43552	12235
-43552	13343
-43549	17115
-43529	1307
-43519	9196
-43515	1123
-43512	14718
-43509	17264
-43473	12035
-43467	4557
-43464	16361
-43457	-12056
-43457	-7019
-43454	-12586
-43454	13357
-43449	15360
-43449	4225
-43423	-16841
-43415	1671
-43412	-15491
-43409	-17158
-43406	2840
-43397	872
-43394	6631
-43394	86
-43394	-18484
-43388	-12377
-43371	10123
-43371	-5568
-43354	-15414
-43354	-17522
-43348	8619
-43339	-15405
-43329	-13633
-43329	18110
-43313	16918
-43309	12909
-43296	-9672
-43293	3671
-43293	-9043
-43256	14372
-43254	14249
-43242	-9775
-43239	9195
-43230	4197
-43230	4595
-43227	15095
-43222	-3379
-43222	12138
-43216	-18771
-43216	16968
-43216	17092
-43201	-6673
-43198	-15180
-43184	10415
-43178	18749
-43174	10576
-43168	14483
-43164	12272
-43155	-5569
-43155	-2229
-43155	803
-43151	19707
-43151	-7499
-43145	15779
-43142	-12618
-43129	682
-43113	4663
-43098	-9903
-43084	-8291
-43081	17522
-43069	12316
-43069	-5012
-43066	15408
-43055	-11357
-43046	-673
-43037	15008
-43035	-448
-43029	18187
-43026	10606
-43020	-8650
-43011	-13887
-43010	-9317
-43010	18367
-42991	15846
-42978	-16075
-42971	-17464
-42965	7827
-42963	619
-42961	6536
-42958	10014
-42949	806
-42940	19765
-42934	15334
-42932	-4795
-42932	18171
-42923	6499
-42920	16662
-42914	-19438
-42911	-16764
-42911	-5997
-42908	-65
-42903	-5853
-42882	-5629
-42879	-14079
-42876	-14303
-42862	6935
-42859	6378
-42850	-17356
-42850	4455
-42847	3492
-42827	7362
-42824	-20290
-42810	-3759
-42807	-11176
-42804	11982
-42791	8780
-42791	6576
-42776	-17399
-42771	-11009
-42755	10178
-42739	14488
-42730	18410
-42710	12045
-42695	-15840
-42686	-7816
-42684	-10428
-42678	-5893
-42678	-9730
-42678	-14973
-42675	-14399
-42660	17866
-42655	-270
-42649	6750
-42633	-6515
-42633	-2132
-42617	-8210
-42597	-12184
-42578	12345
-42568	10322
-42560	13752
-42543	-20161
-42543	16641
-42537	10623
-42531	-12085
-42531	9721
-42505	10800
-42496	9045
-42496	20906
-42494	11122
-42485	2091
-42485	11669
-42482	-14277
-42476	8956
-42465	-2928
-42462	-12664
-42449	-17131
-42449	-20759
-42446	18551
-42446	-7098
-42440	4090
-42440	-20701
-42427	-5391
-42427	15012
-42414	7750
-42402	-21163
-42399	-16165
-42396	20836
-42396	1659
-42379	3492
-42373	-11536
-42362	-20069
-42359	-14053
-42359	-21197
-42356	7470
-42356	5120
-42356	-12545
-42344	6719
-42338	-19383
-42333	8123
-42333	-20150
-42324	8500
-42324	-13073
-42324	-13541
-42321	-6335
-42315	-7186
-42315	-16211
-42309	-6619
-42308	-4078
-42308	4419
-42304	13781
-42289	13147
-42289	2191
-42269	9412
-42263	-18884
-42262	-7066
-42259	1273
-42253	-8615
-42240	13478
-42240	-15596
-42230	2782
-42230	16834
-42227	-3149
-42221	13132
-42195	8265
-42195	14024
-42192	15144
-42189	1272
-42186	1136
-42154	6969
-42143	5527
-42140	8383
-42137	-9623
-42134	14195
-42122	1468
-42118	6703
-42105	8853
-42099	7025
-42098	1165
-42092	-15353
-42076	-15267
-42074	10632
-42072	-7575
-42072	-19428
-42060	-5785
-42056	-11443
-42048	-1311
-42045	13939
-42043	6521
-42040	1951
-42037	4599
-42034	-21142
-42022	15598
-42022	-15889
-42016	-373
-42016	-6534
-42014	12758
-42011	-12377
-42008	-6856
-41990	-17192
-41987	5469
-41982	19643
-41982	-14252
-41979	6880
-41973	-13409
-41967	-8673
-41964	5236
-41964	-4555
-41953	2068
-41938	12629
-41935	-11356
-41934	-8348
-41931	3624
-41928	-20672
-41928	15551
-41924	12831
-41921	13630
-41918	497
-41918	-11140
-41915	-2816
-41905	9605
-41889	14442
-41887	9128
-41870	10607
-41844	19675
-41829	13024
-41821	-872
-41800	-8403
-41800	9917
-41797	-1384
-41795	-10692
-41789	476
-41774	-669
-41767	-9283
-41757	21704
-41754	-20543
-41747	814
-41744	-17338
-41741	-11628
-41741	-12938
-41738	-22546
-41725	15752
-41723	-9623
-41718	-8142
-41718	-14442
-41715	-17502
-41712	13866
-41702	18832
-41697	-21660
-41692	-3768
-41686	-4054
-41683	19525
-41683	18114
-41683	-17453
-41680	-16883
-41674	-18294
-41668	-19707
-41665	-8403
-41665	-19008
-41657	-22545
-41654	13921
-41651	-11021
-41607	-13475
-41605	-8874
-41596	-1386
-41593	12860
-41587	-13378
-41584	-12203
-41580	-9015
-41573	1972
-41567	22246
-41561	-15270
-41551	19031
-41548	-428
-41544	-20687
-41538	9553
-41533	19779
-41531	13504
-41522	-8348
-41515	-10158
-41507	13053
-41504	9652
-41496	-16213
-41493	-19756
-41487	-15750
-41487	7845
-41484	-22925
-41481	8990
-41478	13260
-41475	-3353
-41464	3413
-41461	8300
-41461	16577
-41432	-20201
-41429	-7338
-41426	15741
-41423	483
-41423	20332
-41419	4750
-41403	-21193
-41400	-20646
-41396	-5753
-41396	-15438
-41393	-4481
-41361	-13800
-41346	18754
-41346	-11977
-41341	18294
-41341	3440
-41338	7350
-41317	14311
-41314	11858
-41314	-21781
-41312	3576
-41312	-23321
-41306	3697
-41300	16493
-41297	11058
